============Overall============
1566 templates in total. 566 attributes in total. 1247 values in total. 8010 extractions in total. ============Template============
#VALUE#\Qs the s\E#ATTRIBUTE#	125
#ATTRIBUTE#\Q and serv\E#VALUE#	478
#ATTRIBUTE#\Q were too \E#VALUE#	39
#ATTRIBUTE#\Q wasn't that \E#VALUE#	244
#VALUE#\Q with wasabi \E#ATTRIBUTE#	41
#ATTRIBUTE#\Q was top \E#VALUE#	39
\Q\E#VALUE#\Q \E#ATTRIBUTE#\Qs.\E	274
dish	dish	4039
noodle	soup	217
sauce	appetizer	22
ribs	wait	55
years	going	60
place	eat	137
friday	came	237
ippudo	love	43
try	menu	288
awesome	chicken	69
salt	flavor	42
reat	deal	196
amen	fan	100
dining	room	615
reat	burger	155
delicious	spicy	122
rack	ribs	488
restaurant	place	478
area	great	78
brunch	friend	26
pork	got	54
line	come	210
dishes	menu	219
deliciou	bbq	148
city	spot	79
away	parking	134
super	tasty	240
high	ceilings	391
place	highly	148
bone	fell	336
rib	tender	132
came	night	50
onderful	food	26
nice	wait	90
fries	sandwich	158
eat	best	193
min	took	29
salad	great	36
pie	pie	974
menu	choices	24
ramen	spicy	159
bite	take	52
food	quality	1015
price	best	24
arrived	party	22
rings	fries	794
long	restaurant	28
soon	back	246
reat	good	344
sauce	served	269
restaurant	love	172
icing	cake	22
tart	bread	63
garlic	oil	245
eat	burger	208
goodnes	goodness	1201
meal	salad	26
menu	part	25
friend	good	161
expectation	expectations	548
pudding	pudding	1001
eat	restaurant	594
herita	margherita	57
counter	line	137
melted	cheese	154
lavor	lot	128
food	flavor	28
brunch	sunday	63
reviews	reviews	2039
restaurant	eating	136
rice	sauce	73
food	place	1763
table	wait	2725
place	size	67
great	tastes	33
pancakes	good	118
bar	bar	2716
away	wait	142
restaurant	service	368
caramel	salty	87
fatty	goodness	11
review	good	213
afternoon	went	127
looked	great	23
great	good	1510
wonderful	food	263
weekday	came	65
place	awesome	363
dinner	try	133
small	came	68
dinner	times	23
generou	portions	91
food	long	581
disappointed	food	180
feel	place	521
bite	bite	2186
horrible	ervice	26
fish	fish	1233
menu	dishes	231
feeling	place	69
place	taco	137
wait	waiting	232
experience	try	77
deliciou	bread	149
cheese	chicken	68
chicken	got	76
home	make	92
cream	banana	279
thi	dish	44
reservation	reservations	410
wait	cream	60
deliciou	food	666
ribs	ordered	294
ramen	amazing	135
burrito	ordered	133
regular	basi	74
course	meal	105
shop	cream	68
flavorful	good	70
quickly	food	349
love	good	107
big	appetite	12
soon	going	60
yummy	pretty	44
table	restaurant	231
don	good	100
skeptical	place	11
wait	definitely	810
ways	line	465
bun	ordered	121
table	group	126
menu	ordering	64
eats	good	59
hungry	place	24
arugula	salad	13
great	tasted	177
delicious	side	168
pressed	coffee	23
meal	two	107
favorite	restaurants	260
mustard	sandwich	129
refill	refill	48
attentive	server	295
fries	place	25
sandwich	brisket	22
chicken	combo	66
dinner	come	238
burger	went	126
ried	ordered	153
deliciou	big	77
best	lobster	16
past	past	82
sitt	bar	227
pie	salad	60
ood	crust	46
rite	park	62
stars	two	149
meal	right	26
burger	bite	58
tast	great	43
deliciou	bit	96
restaurant	come	127
ingredient	quality	90
soon	come	123
best	sandwiches	181
parking	park	68
entire	restaurant	18
bar	great	63
better	quality	25
incredible	food	386
chicken	place	25
fan	cream	43
heavenly	heaven	61
ood	line	138
priced	reason	32
beef	dip	257
helpful	friend	32
saturday	went	508
card	car	119
mood	mood	212
worth	lines	209
cheese	croissant	31
good	roll	73
fresh	bread	50
nice	interior	14
friends	came	292
tangy	taste	13
pesto	sauce	12
order	back	67
yummy	cream	22
ood	chocolate	138
coming	place	215
perfect	taste	46
portions	great	72
caramel	favorite	149
town	best	701
box	box	310
plate	sauce	60
ood	crawfish	45
worth	ramen	282
chicken	beef	131
fries	try	176
alway	wait	44
server	servers	115
thi	good	465
eat	reviews	135
quality	ramen	77
place	food	1089
bomb	place	297
lemonade	dip	72
watch	people	105
ramen	soup	247
bit	line	383
amazing	great	200
delicious	dishes	173
cream	waffle	27
dishes	night	25
price	service	163
soup	pork	166
spicy	sauce	561
place	people	626
favorite	shop	12
sweets	sweet	28
salted	caramel	4886
idea	great	64
food	wait	1262
salty	noodles	23
side	pork	179
money	food	148
savory	weet	179
good	served	25
say	place	1102
asy	parking	80
xcellent	service	1025
korean	restaurants	26
good	eating	157
flavor	great	485
steak	noodles	257
flavor	side	60
star	stars	3269
came	side	203
mouth	bass	67
night	waited	66
ring	potato	39
ood	gyoza	47
crisp	chicken	26
powdered	ugar	168
meat	bit	94
flavor	sweet	292
dinner	minutes	26
featured	food	23
sauce	good	824
ribs	good	424
sauce	delicious	268
burrito	try	35
lobster	house	153
great	meat	216
lunch	try	125
service	fast	240
park	parking	66
start	tart	135
stars	long	23
minute	came	168
great	meal	732
restaurant	parking	250
taste	place	63
late	late	300
waiting	name	40
waited	waited	474
dish	egg	132
section	restaurant	22
place	back	229
quickly	good	25
table	waiting	1069
standing	line	26
decided	place	419
leftovers	home	75
cream	try	165
francisco	food	58
room	table	75
tori	ramen	14
sauce	think	90
pleasant	experience	76
french	sandwich	36
fries	delicious	112
night	great	207
frie	waffles	64
place	side	115
oven	fresh	96
amazing	salad	66
wonderful	experience	198
ridiculously	good	312
delicious	meal	312
country	best	23
minute	waiting	211
etting	getting	65
delicious	meat	323
food	sauce	132
seats	bar	274
delicious	verything	256
turkey	sandwich	45
seated	minutes	665
better	think	349
old	place	23
place	ambiance	202
eles	los	364
worth	think	297
delicious	tasted	147
dish	star	23
diego	san	1221
cheap	prices	104
top	fresh	35
service	price	66
ets	packed	45
size	portion	176
meal	good	494
reviews	great	186
good	atmosphere	211
amazing	fried	169
priced	price	118
frie	burger	240
deliciou	buns	147
food	places	154
positive	review	26
amazing	fries	227
bak	beans	162
minute	order	59
place	going	172
good	bruxie	88
daikokuya	best	66
nice	restaurant	433
amazing	special	124
restaurant	reviews	66
world	good	137
great	atmosphere	693
check	place	110
soup	bowl	231
real	place	623
ome	looking	38
decent	service	146
waffles	place	67
downside	wait	25
cream	two	79
ets	good	92
onderful	service	72
start	meal	315
good	thought	700
taste	side	66
fries	beans	151
amazing	looked	183
rilled	octopus	71
favorite	caramel	140
thi	lot	45
guy	guy	434
creamy	texture	32
right	salt	14
gyoza	gyoza	255
attentive	ervice	64
short	line	309
fries	bbq	128
fan	food	23
seated	waiting	401
rock	rocks	214
hour	prepared	35
tummy	yummy	96
flavors	caramel	76
amazing	back	48
trenne	pasta	24
friday	wait	25
orth	money	189
ways	meat	22
ood	waffles	49
eat	definitely	144
deliciou	super	105
coma	coma	208
open	space	60
strawberry	balsamic	367
pork	chop	179
sauce	burrito	73
face	face	238
lavender	lavender	728
angeles	ramen	149
good	went	314
life	good	33
disappointed	place	276
brunch	weekend	44
combo	rice	156
tacos	good	162
food	friends	201
burger	fries	145
burger	onion	59
wait	waits	133
bone	pork	120
friends	went	354
ain	probably	98
good	list	34
lunch	place	427
pay	food	22
hours	waiting	154
ribs	chicken	364
order	wait	525
side	good	326
visit	back	48
high	restaurant	29
wait	back	278
broth	egg	29
service	food	2106
seafood	place	23
pizza	love	93
sauce	nice	156
waiting	line	460
chicken	good	299
eat	meat	277
bowl	chicken	168
eat	meal	378
fries	good	390
parking	street	661
consistent	food	38
tastes	good	178
good	crawfish	54
fried	catfish	13
bbq	place	894
back	car	215
sauce	roll	22
line	right	151
daikoku	ramen	370
find	place	176
amazing	place	2096
oing	going	109
table	eat	47
servers	friendly	40
chips	alsa	354
country	bread	14
noodles	delicious	36
better	thought	134
hyped	place	222
coffee	best	29
rib	rib	285
good	potato	286
bone	bbq	74
ood	thought	334
slider	pork	114
left	line	24
world	place	188
ordered	good	126
appetizers	ordered	74
months	months	116
ring	side	109
course	course	1106
helpful	waiter	84
kbbq	place	11
orth	cream	26
ome	going	44
side	ribs	356
meat	bbq	163
chops	pork	23
perfect	noodles	309
fresh	ramen	26
amazing	think	89
lunch	menu	179
ring	ordered	164
waiting	list	163
side	rice	135
mins	table	28
tender	chicken	300
busy	night	216
good	order	143
deliciou	best	93
restaurant	long	194
delicious	food	3103
cheese	onions	24
table	night	146
kitchen	room	24
name	restaurant	76
good	dish	535
salad	bowl	27
slaw	salad	345
place	fan	267
perfectly	sauce	24
good	pork	1400
better	great	135
huge	place	244
sandwiches	waffle	283
hour	busy	42
good	choices	11
back	ramen	143
mind	line	143
cheap	meal	11
pizza	oven	140
friendly	quick	114
pressed	sandwich	14
overly	weet	104
rib	bbq	220
delicious	beignet	37
eat	sandwiches	42
went	friends	166
bar	wait	445
great	server	35
back	rib	631
food	waited	224
great	job	14
restaurant	name	37
minutes	long	210
dish	try	69
trip	wait	13
portabello	frie	191
great	friend	22
chicken	tender	36
jack	box	310
big	parties	15
hungry	come	160
despite	line	19
portions	small	136
door	way	23
expectation	place	234
bbq	joint	156
portions	big	155
world	best	494
base	soup	120
lavender	flavor	11
bite	taste	77
eat	staff	317
food	waiter	25
rich	cream	96
outsid	restaurant	25
best	brisket	43
rib	brisket	94
baked	potato	14
caramel	scoop	138
burger	flavor	23
juicy	ribs	25
great	went	57
sweetness	sweetness	448
attentive	food	28
amazingly	deliciou	34
dessert	night	67
experience	ramen	167
salsa	salsa	850
bell	bell	150
overall	experience	344
cream	bar	22
things	ordered	59
way	way	2618
table	server	126
caramel	flavor	267
pizzas	pizza	108
sandwiche	dip	134
table	way	70
staff	good	166
fresh	ingredient	81
bar	crunch	194
birthday	took	22
family	style	158
fries	side	427
know	place	433
bar	sat	552
tastes	tastes	364
ood	bowl	96
ramen	comes	67
frie	side	266
ate	food	63
knowledgeable	menu	25
side	waffle	26
delicious	caramel	131
coleslaw	ribs	23
deliciou	good	252
portions	prices	24
ood	broth	521
savory	broth	13
delicious	menu	294
waiter	nice	116
tea	try	60
pairing	course	135
amazing	service	828
people	waiting	208
spot	favorite	157
cream	tea	23
reat	atmosphere	648
place	delicious	200
place	overall	204
frie	chicken	157
wait	reservations	85
roast	beef	27
tuna	tuna	260
going	good	34
nice	waiters	26
pretty	deliciou	73
yummy	ramen	189
place	great	2003
sugar	sugar	879
deliciou	side	86
fantastic	food	705
tacos	love	108
delicious	belly	36
monday	night	104
bit	pizza	12
waffle	dessert	146
friend	got	102
rice	small	101
eating	good	33
ketchup	ketchup	486
deliciou	simply	68
quick	service	977
lot	restaurant	69
min	got	48
slaw	honey	37
salty	bit	353
huge	bowl	132
looking	menu	95
reat	food	3877
big	come	36
ramen	combo	151
long	downside	12
times	service	25
ood	ramen	1616
waiting	seat	37
best	broth	60
going	thought	263
tartine	egg	189
lavender	flavors	69
hour	ramen	36
ood	dish	297
lot	parking	840
breakfast	place	413
orth	wait	3934
special	occasions	60
hour	seated	375
sit	sushi	126
entire	bowl	13
garlic	sauce	26
expected	good	142
delicious	desserts	22
bar	sitting	309
bean	ribs	89
street	wait	27
good	taco	126
fried	chicken	1187
eat	rvice	109
reservations	place	219
experience	awesome	40
definitely	definitely	57
wait	place	1497
way	place	251
table	party	194
ways	way	25
nightmare	parking	27
nice	side	11
yum	delicious	36
table	half	33
pizza	sauce	62
noodle	bass	89
stellar	service	76
open	pace	22
tea	tea	1791
sides	comes	24
avocado	sandwich	11
place	taste	114
sweet	sweet	2797
tacos	beef	61
review	food	144
side	food	156
love	ippudo	48
awesome	service	734
place	favorite	491
good	coffee	508
mins	waiting	24
place	came	313
place	tasty	39
end	restaurant	35
try	place	1888
bowl	salad	22
eel	place	22
love	food	558
city	food	183
mins	wait	605
huge	portion	830
waited	table	77
restaurant	asian	63
bar	sit	777
line	definitely	70
perfectly	fish	23
small	bowl	95
read	place	63
food	overall	248
deliciou	beef	129
eat	texture	108
deliciou	ramen	289
size	pancakes	30
dry	meat	333
table	menu	24
dessert	waffle	134
bit	price	233
different	flavor	187
animal	restaurant	22
good	lines	61
high	expectations	637
good	house	143
bland	bit	128
bit	seating	28
bacon	bread	11
beignets	grits	22
fat	broth	27
awesome	rvice	47
money	good	23
different	good	25
sashimi	sushi	29
great	combo	14
busy	place	1336
cream	line	319
spicy	tuna	43
eat	menu	179
top	definitely	33
sauce	went	22
food	presentation	135
decor	service	67
chicken	dinner	44
staff	service	150
fries	dinner	27
pretty	great	57
meal	sweet	73
star	good	257
ish	night	57
minutes	went	219
drink	bar	472
wait	way	70
beef	tender	35
crust	crust	778
town	ramen	73
enjoyed	food	14
food	make	78
truffle	oil	69
pancakes	breakfast	23
saturday	morning	178
food	counter	48
yummy	ordered	24
love	alted	34
pecan	sauce	81
excellent	food	1593
ome	wait	233
good	ign	33
best	restaurant	125
ice	atmosphere	100
soggy	waffle	32
food	ordered	320
wait	ramen	488
pint	cream	45
garlic	noodles	113
wait	seated	535
restaurant	way	66
sauce	bun	24
sassy	auce	22
fast	staff	26
place	definitely	739
buns	try	62
onions	cheese	80
looked	menu	159
min	table	652
sandwich	lamb	178
great	fries	190
reat	dinner	74
pork	burger	185
food	taste	290
great	fried	31
deliciou	cheese	142
list	name	420
minute	seated	334
sandwich	waffle	573
deliciou	amazing	51
great	egg	25
bit	service	372
okay	ordered	24
eat	good	1182
ood	lot	592
order	dish	24
ramen	night	23
grits	cheese	24
taste	bit	217
minutes	come	28
bbq	line	132
thi	best	511
meat	flavor	345
table	tables	926
great	burgers	66
price	menu	57
tasty	flavor	22
afternoon	line	92
trying	trying	392
pricey	bit	309
caramel	good	174
high	prices	339
huge	ramen	274
big	ramen	330
sauce	yummy	38
savory	waffle	56
place	absolutely	112
good	grits	233
table	people	516
pancakes	toast	199
four	tars	135
minutes	minutes	3856
ice	creams	110
cob	cob	36
portions	good	204
seated	long	153
friend	place	466
menu	restaurant	77
greasy	taste	41
good	part	77
oily	oil	22
good	beans	242
broth	broth	2073
line	friends	57
night	packed	59
table	friend	57
french	toast	2983
buns	two	22
menu	line	25
beans	slaw	61
bland	bland	760
delectable	able	38
place	reason	162
eat	chicken	59
bathroom	room	155
states	best	26
friends	good	182
food	wine	67
birthday	dinner	491
worth	lunch	35
good	amount	25
block	line	543
goodness	fried	62
tea	coffee	24
service	atmosphere	197
sauce	chicken	389
creme	fraiche	37
bad	food	400
table	hour	300
ood	stars	179
food	great	2631
worth	expensive	138
good	apple	25
noodle	place	85
chinese	restaurant	585
redients	quality	44
tasty	tender	96
full	food	68
bit	expensive	25
disappointed	try	188
cream	make	45
francisco	bakery	22
dish	bit	34
food	tasty	186
small	wait	111
horrible	rib	64
ramen	buns	250
seating	line	30
house	back	45
try	best	97
side	bowl	25
noodle	noodles	1633
quickly	got	47
pickle	side	33
food	hour	141
prices	great	219
try	love	128
greasy	good	26
fries	cheese	191
pancakes	ordered	129
rest	home	24
place	place	18078
pork	sauce	199
quick	ervice	173
smoked	salmon	27
hour	long	218
food	amount	153
service	ambiance	138
broth	amazing	39
good	going	76
best	meal	414
dish	best	123
toasted	bread	12
frie	sandwich	103
house	went	23
place	table	131
company	company	295
server	server	383
great	dinner	196
tartine	love	99
pricey	food	204
cheese	cheese	3173
favorites	favorite	83
shredded	ramen	24
dish	perfectly	23
morning	sunday	66
limited	seating	552
bad	great	59
sauce	great	334
effort	effort	79
side	slaw	212
flavor	honey	129
part	best	146
home	take	216
bit	thought	61
cream	park	28
seat	minutes	369
came	place	62
perfectly	noodles	141
soft	side	291
sauce	ramen	25
crisp	bbq	19
crowd	place	69
better	pizza	31
eat	salad	133
great	broth	98
middle	restaurant	98
different	kinds	11
awesome	flavor	16
date	spot	117
macarons	car	146
chops	lamb	254
tacos	food	24
flavor	bbq	120
trip	definitely	40
gen	sushi	386
place	way	221
high	expectation	358
impeccable	ervice	194
corn	cob	557
deliciou	amazingly	45
bland	taste	43
place	times	162
broham	sandwich	65
spot	find	70
wall	walls	194
cook	perfectly	386
list	try	24
attentive	good	26
area	parking	323
ood	order	178
recommend	definitely	126
mustard	mustard	869
family	family	159
coast	coast	178
perfect	chicken	22
soy	bass	373
hot	piping	43
early	wait	192
good	great	1036
dish	flavors	74
friend	lunch	135
long	list	13
food	yummy	142
bay	restaurant	24
deliciou	try	105
ood	wine	113
loud	place	935
tastes	great	70
ice	awesome	51
signature	burger	16
angele	best	231
ular	basis	76
saturday	night	743
rings	slaw	23
flavor	texture	189
unique	food	54
bbq	sassy	33
visit	place	300
dinner	friends	135
bite	sweet	61
order	menu	245
disappointed	ordered	66
tasty	good	285
long	food	429
try	long	36
surprisingly	good	235
stuffed	tuff	48
take	home	503
red	food	108
ribs	taste	27
side	sandwich	346
reat	texture	122
mustard	sauce	118
eat	prices	147
right	think	38
portobello	fries	1381
worth	side	95
prepared	prepared	473
rare	burger	83
bread	love	39
roups	groups	111
stars	way	63
cream	lot	24
amazing	line	59
disappointed	times	139
delicious	pretty	126
better	good	585
away	people	27
great	reviews	293
waiting	long	310
flavor	two	112
ood	things	64
flavor	bit	151
line	friend	64
ood	tender	57
burger	chicken	22
delicious	soup	173
small	comes	68
amazing	experience	77
small	served	14
okay	salad	24
pancake	good	113
flavor	big	39
favorite	apple	22
amazing	coffee	59
filling	portions	24
good	fries	1035
place	right	259
bun	bun	1110
limited	eating	253
ood	appetizer	65
minutes	back	45
area	wait	140
francisco	places	59
food	prices	290
bad	ervice	126
wasabi	noodle	185
wait	night	343
salty	sweet	168
beignets	good	88
bit	ramen	69
diet	coke	28
nice	sweet	23
bad	long	27
inger	sugar	257
food	awesome	234
quickly	line	574
reat	stuff	26
salty	side	203
wait	star	224
portion	small	226
perfection	pork	62
minutes	order	67
burger	delicious	92
tables	place	137
sides	great	26
chop	pork	250
rey	earl	85
spot	wait	68
open	restaurant	24
bowl	combo	216
better	fried	29
right	food	349
hype	wait	61
better	fries	30
ain	good	112
toffee	coffee	359
taco	food	87
good	came	326
waffle	sandwich	865
line	order	105
minute	ordered	33
seated	got	90
sauce	bbq	1205
ate	best	361
awesome	pretty	181
juicy	side	26
large	party	71
flavor	try	370
special	good	373
modern	ordered	503
pretty	wait	194
bruxie	waffle	59
pull	pork	212
red	meat	18
restaurant	line	289
full	dinner	64
worth	food	1167
back	area	188
fusion	restaurant	70
meals	meal	33
caramel	flavors	192
ets	gets	150
dish	fried	62
good	fried	528
good	cake	172
rice	fried	784
late	night	24
side	portions	22
specials	night	22
weekday	wait	59
fan	ramen	25
delicious	sandwich	456
friends	ordered	102
line	food	322
courses	courses	270
big	disappointment	11
small	lot	224
long	line	5401
better	times	79
groups	place	70
small	price	307
delicious	amazingly	78
pancake	pancakes	1231
pretty	big	25
crowded	place	1199
priced	reasonably	316
back	seated	70
chicken	chicken	2236
taste	great	235
love	auce	33
sandwich	beef	425
menu	brunch	28
star	long	121
crawfish	favorite	65
acaroni	side	55
texas	bbq	23
list	wine	215
noisy	place	201
creme	brulee	396
fresh	sashimi	342
right	spice	58
ellent	food	324
better	burger	161
delicious	makes	25
ood	fish	145
wait	went	330
brisket	sandwich	50
customer	great	67
menu	food	222
absolutely	delicious	482
taste	chicken	29
try	burger	35
place	sauce	69
steak	steak	746
fan	definitely	66
frie	beef	34
cut	fries	359
try	places	62
small	line	57
juicy	burger	140
corner	right	298
back	experience	186
different	food	25
seat	bar	658
menu	pork	76
best	croissant	16
yelp	restaurant	63
dishes	dishes	2557
downtown	area	29
ramen	dish	23
fast	place	279
ood	beef	199
crazy	wait	171
end	night	419
ood	portions	163
rice	dish	66
deliciou	delicious	9900
best	sandwich	277
joint	bbq	201
meat	place	65
service	service	6237
later	home	26
great	eat	89
unique	flavors	727
rite	love	111
est	try	60
night	saturday	152
good	ones	166
ood	awesome	45
dish	fish	61
fresh	food	384
rushed	service	25
pizza	delicious	41
tasty	soup	24
name	wait	145
sandwich	favorite	23
burger	friend	178
good	nice	216
beignets	beignets	515
real	food	123
cool	atmosphere	96
ood	minutes	46
food	home	69
ready	minutes	25
loved	friend	37
awesome	staff	28
good	review	83
french	roll	68
tables	wait	30
buddha	bowl	265
sauce	bit	163
restaurant	street	91
fries	pork	28
coleslaw	pork	26
slider	belly	110
sashimi	plate	69
salt	scoop	39
deliciou	chicken	230
started	beignet	24
things	menu	539
ood	find	110
side	broth	25
oven	oven	570
ramen	think	117
order	friend	99
love	great	41
berries	berries	189
minutes	later	138
overpowering	sauce	42
hard	place	37
dipped	sandwich	412
thi	recommend	133
ood	waiting	55
burger	try	314
rib	love	88
side	menu	128
sauce	food	166
main	dishes	40
sides	ribs	268
beer	bar	118
try	restaurant	133
better	makes	241
sweet	flavor	151
restaurants	restaurants	1161
ordered	pizza	25
pizza	half	35
tasty	dishes	81
bad	place	532
cream	wait	126
caramel	caramel	2171
experience	good	608
xcellent	food	504
cheese	sauce	190
new	favorite	49
cheese	love	92
counter	counter	375
grub	grub	161
group	big	115
ribs	favorite	58
broth	delicious	127
portions	portions	1120
pleasant	urprise	84
cold	night	24
try	thought	140
honey	lavender	933
plain	chocolate	22
ring	burger	112
rings	ordered	240
amazing	pork	586
cream	cake	176
arrived	arrived	587
camper	camper	39
birthday	night	56
okay	food	444
rest	food	340
yummy	sauce	163
sweet	good	285
bathrooms	rooms	22
fish	good	136
got	good	39
orth	back	65
broth	pork	335
rits	grits	350
popular	restaurant	14
line	bit	137
wait	bar	420
salad	order	57
value	good	126
better	taco	25
friendly	waitstaff	11
noodles	texture	77
sauce	way	64
hard	parking	392
pricey	pricey	458
cake	cake	1113
amazing	cream	309
wait	bbq	66
flavorful	broth	799
bit	bread	12
order	right	25
dessert	try	171
plus	plus	497
good	bass	155
line	good	325
large	place	28
different	dishes	66
delicious	chicken	390
sandwich	ribs	129
good	waffles	81
restaurant	ramen	176
favorite	part	18
special	got	53
quality	price	137
history	story	23
back	service	134
side	table	128
fresh	sushi	310
sandwich	got	94
heaven	ramen	65
eat	bite	63
great	concept	15
friendly	waitress	179
good	pasta	40
part	place	91
love	bruxie	51
waiting	food	240
dishes	definitely	75
sandwiches	bbq	122
margherita	margherita	174
beach	restaurant	23
expensive	food	148
taco	burrito	137
love	cheese	11
eating	ramen	44
delicious	broth	489
cream	long	23
side	come	136
decent	pretty	36
ramen	daikokuya	446
salty	salty	1004
sauce	fried	335
thin	minutes	16
food	space	27
space	space	918
night	busy	157
couple	friends	23
reservations	reservations	403
sauce	fries	296
yum	good	105
memorable	good	28
ramen	got	148
staff	nice	272
stars	overall	165
flavor	coffee	65
cream	came	23
super	tender	22
cream	minutes	25
right	got	58
ome	try	46
place	small	677
super	sweet	22
side	place	183
places	places	1503
counter	order	278
delicious	order	69
lemonade	lemonade	542
coke	coke	284
tasty	salad	170
yummy	super	158
heaven	cream	129
sides	sides	1242
did	place	153
place	tacos	121
understand	place	82
sauce	tacos	22
pork	combo	23
refill	refills	140
minutes	least	36
food	fried	66
dipped	andwiches	62
minute	night	37
food	minutes	420
restaurant	quality	27
table	room	67
coffee	good	216
minutes	came	254
line	going	48
ood	favorite	68
restaurant	busy	39
slaw	chicken	66
cheap	rice	12
wait	great	326
reat	presentation	23
bit	wait	1211
plates	food	22
nice	guy	82
deliciou	sauce	251
dish	great	152
ingredients	good	25
ring	onion	1028
say	east	297
service	table	68
side	sauce	926
dish	love	132
coffee	coffee	1859
parking	good	65
orth	price	235
rated	place	191
dinner	back	81
oil	oil	808
yelp	try	22
table	got	149
refills	tea	34
delicious	course	62
pork	good	295
good	makes	230
dip	side	70
lunch	came	321
pretty	quickly	550
delicious	sides	70
burger	ordered	567
trying	definitely	26
minute	good	39
favorite	place	510
appetizer	ordered	158
party	party	694
line	bbq	67
flavor	amount	28
bakery	bakery	863
orgasm	mouth	44
minutes	took	385
ood	coleslaw	134
course	menu	34
made	dish	11
meat	came	25
worth	eating	11
dinner	definitely	68
impeccable	rvice	47
wait	delicious	117
corner	wrapped	37
opened	place	22
sushi	place	318
flavor	taste	283
ceiling	ceilings	177
perfect	texture	285
city	restaurant	544
large	partie	28
food	price	296
quickly	place	72
bacon	chocolate	24
tables	tables	1244
pork	sandwich	452
chewy	noodles	150
long	wait	7208
salsa	tacos	206
ice	great	852
cheap	cheap	645
door	alway	138
food	amazing	641
two	two	1297
bar	spot	23
lunch	hour	41
great	cheese	183
night	dishes	74
food	times	181
ood	super	85
service	quick	235
sweet	bit	112
parking	bit	112
brunch	went	68
flavor	flavor	5894
service	overall	121
service	line	27
outstanding	stand	175
ood	best	183
perfect	place	322
salad	lamb	25
amen	place	77
bread	bread	1989
tokyo	place	166
group	group	584
thi	ramen	60
wait	minutes	405
bad	minutes	73
tasty	damn	65
caramel	best	26
buns	order	63
communal	table	112
broth	good	329
coleslaw	coleslaw	495
herita	pizza	213
tender	perfectly	26
ast	night	46
come	good	22
rib	sauce	154
quality	ingredients	213
min	seated	47
burgers	try	33
nutella	waffle	184
line	hour	152
red	perfectly	18
noodles	broth	501
good	things	236
street	line	138
right	wait	42
seating	eating	96
wonderful	place	259
cream	come	66
home	ramen	23
bad	wait	1409
better	broth	31
good	waiting	68
table	away	125
sit	place	138
fan	big	168
style	pizza	45
boyfriend	went	90
pretty	pretty	64
beignet	good	108
roast	banana	262
good	margherita	77
super	yummy	252
sweet	tea	569
lines	food	27
pork	chicken	77
ribs	place	243
back	overall	62
yum	place	36
pork	noodles	177
heavy	food	40
interesting	flavor	44
service	friendly	494
chicken	bbq	146
ood	pudding	52
outdoor	seating	155
delicious	coffee	135
five	tars	176
awful	service	19
licking	good	120
huge	disappointment	18
awesome	meal	12
burgers	burgers	941
high	chool	23
sandwiche	place	106
bun	delicious	96
good	soup	374
half	sandwich	57
avoid	ines	151
meats	eats	23
dolores	park	837
soy	sauce	360
food	back	193
chocolate	caramel	77
place	street	114
afternoon	saturday	34
attentive	waiters	68
surprised	surprise	77
casual	place	43
back	parking	252
price	meal	22
dishes	place	139
dark	chocolate	110
later	later	810
coming	coming	74
experience	best	138
disappointed	came	63
pickled	egg	105
money	money	1075
good	baby	49
wait	half	118
lunch	back	59
sweet	bbq	70
tart	morning	33
end	meal	1489
building	wrapped	73
best	pork	137
rings	salad	143
amazing	belly	36
good	flavors	377
dinner	place	468
frie	sides	34
bit	disappointing	22
delicious	ribs	420
horrible	service	183
riendly	nice	122
gruyere	cheese	13
good	texture	162
vibe	restaurant	22
tart	cream	418
hear	hype	26
lamb	dip	105
bread	delicious	36
reen	sauce	28
delicious	rice	137
ood	chili	45
line	small	94
read	pudding	310
table	ordered	166
line	way	174
good	back	164
deliciou	flavors	122
mouth	broth	75
dishe	ordered	110
salt	salt	699
cream	creams	42
french	bread	22
signature	dish	11
lot	park	205
history	place	29
buns	bun	51
wait	two	134
soggy	bread	240
rapped	line	27
good	coleslaw	173
beans	noodles	116
burrito	bean	121
sweet	chocolate	148
seat	line	124
experience	times	74
price	good	788
try	dishes	38
eat	dinner	85
eat	coffee	64
hours	two	270
door	wait	185
top	came	30
flavor	bite	67
deliciou	pretty	91
stars	place	906
stuff	good	694
restaurant	looking	66
opinion	best	73
say	ramen	55
minutes	arrived	153
list	list	1692
deliciou	pancakes	54
wait	try	474
mouth	watering	231
great	sushi	156
meal	special	23
okay	service	193
fresh	verything	25
raving	place	440
weeks	ago	54
meal	people	140
honey	caramel	169
amazing	sandwiches	127
delicious	simply	192
ood	staff	96
two	favorite	24
ways	ine	198
tangy	sweet	73
nearby	parking	23
reason	long	25
large	portion	310
bar	night	23
fish	sauce	66
taste	bbq	28
ravy	gravy	181
table	dinner	24
mexican	coke	164
modern	modern	366
ramen	quality	24
smoque	smoque	503
deal	place	140
waffle	andwich	45
try	good	349
door	walk	152
food	special	26
long	table	261
parking	side	15
morning	line	119
expect	ine	87
chops	chops	342
wait	bit	394
drink	fries	37
burger	pork	219
great	came	129
items	try	261
minutes	got	126
service	people	70
reservation	seated	34
sandwiches	try	165
noodle	good	177
cream	getting	23
great	thought	195
great	value	172
good	bowl	334
tender	pork	853
ice	tea	604
weekend	came	34
tasty	sandwich	158
counter	table	23
